Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,Riverside (1927),1000693,3100 MARSHALL ST NE,45.0203,-93.2753,MINNEAPOLIS,Hennepin,MN,55401,XCEL ENERGY INC (100%),950776,"C,D"
2023,Riverside (4940),1000998,116TH ST S AND ARKANSAS RIVER,35.9978,-95.9567,JENKS,Tulsa,OK,74037,AMERICAN ELECTRIC POWER CO INC (100%),819038,"C,D"
2023,Riverside Energy Center,1000136,1401 W B R TOWN LINE ROAD,42.5835,-89.0351,BELOIT,Rock,WI,53511,ALLIANT ENERGY CORP (73.8%); Adams-Columbia Electric Cooperative (4.5%); Rock Energy Cooperative (3.7%); MGE Energy Inc (3.4%); Integrys Energy Group Inc (13.8%),2867896,"C,D"
2023,Riverside Energy Resource Center,1000471,5901 PAYTON AVE,33.9636,-117.4528,RIVERSIDE,Riverside,CA,92504,CITY OF RIVERSIDE PUBLIC UTILITY (100%),30694,D
2023,Riverside Generating Company,1001358,25038 HWY 23,38.1933,-82.6042,CATLETTSBURG,Lawrence,KY,41129,"LS Power Development, LLC (100%)",284168,"C,D"
2023,Riverton,1001575,7240 SE HWY 66,37.0719,-94.6986,RIVERTON,Cherokee,KS,66770,LIBERTY UTILITIES CO (100%),468066,"C,D"
2023,Riviera,1001485,200 300 BROADWAY,26.7653,-80.0528,RIVIERA BEACH,Palm Beach,FL,33404,NEXTERA ENERGY INC (100%),2510228,D
2023,Robert P Mone,1001171,4406 MENTZER RD,40.9297,-84.7392,CONVOY,Van Wert,OH,45832,BUCKEYE POWER INC (100%),112266,"C,D"
2023,Robert Reid,1001600,9000 HIGHWAY 2096,37.6467,-87.5033,ROBARDS,Webster,KY,42452,BIG RIVERS ELECTRIC CORP (100%),4669,C
2023,Robinson Refinery,1000099,400 S. Marathon Avenue,39,-87.7222,Robinson,Crawford,IL,62454,MARATHON PETROLEUM CORP (100%),1826459,"C,MM,Y"
2023,Rock River,1005672,827 W B R TOWNLINE RD,42.5831,-89.0292,BELOIT,Rock,WI,53511,ALLIANT ENERGY CORP (100%),328,C
2023,Rock Springs Generating Facility,1001159,1423 RISING SUN ROAD,39.7183,-76.1606,RISING SUN,Cecil,MD,21911,NAUTILUS POWER LLC (100%),119725,"C,D"
2023,Rockford Energy Center,1006554,136 HARRISON AVE,42.2403,-89.1025,ROCKFORD,Winnebago,IL,61104,"LS Power Development, LLC (100%)",60032,D
2023,Rockford Energy Center II,1000823,136 HARRISON AVE,42.2383,-89.1014,ROCKFORD,Winnebago,IL,61104,"LS Power Development, LLC (100%)",24844,D
2023,Rockgen Energy Center,1007308,2346 CLEARVIEW ROAD,42.9767,-89.0492,CAMBRIDGE,Dane,WI,53523,DAIRYLAND POWER COOPERATIVE (100%),349879,"C,D"
2023,Rockingham County Combustion Turbine,1001322,240 ERNEST DRIVE,36.3297,-79.8297,REIDSVILLE,Rockingham,NC,27320,DUKE ENERGY CORP (100%),456149,D
2023,Rockport,1001037,2791 NORTH US ROUTE 231,37.9256,-87.0372,ROCKPORT,Spencer,IN,47635,AMERICAN ELECTRIC POWER CO INC (100%),3112526,"C,D"
2023,Rocky Mountain Energy Center,1000271,6211 WELD COUNTY RD 51,40.0911,-104.5947,KEENESBURG,Weld,CO,80643,XCEL ENERGY INC (100%),1074430,D
2023,"Rocky Road Power, LLC",1001317,1221 POWER DRIVE,42.0931,-88.2397,EAST DUNDEE,Kane,IL,60118,MRP Rocky Road LLC (100%),11937,D
2023,Rokeby,1001054,8000 SW 12 ST,40.7316,-96.7364,LINCOLN,Lancaster,NE,68523,LINCOLN ELECTRIC SYSTEM (100%),62935,"C,D"
2023,Roland C. Dansby Power Plant,1001047,8181 MUMFORD ROAD,30.7217,-96.4599,BRYAN,Brazos,TX,77807,CITY OF BRYAN TEXAS (100%),100845,D
2023,Rolling Hills Generating LLC,1000808,43111 STATE RT 160,39.0839,-82.3328,WILKESVILLE,Vinton,OH,45695,"LS Power Development, LLC (100%)",1340778,"C,D"
2023,Roseton Generating Facility,1001182,992 RIVER ROAD,41.5711,-73.9747,NEWBURGH,Orange,NY,12550,RIVERVIEW INVESTMENT HOLDING LLC (100%),124824,"C,D"
2023,Roseville Energy Park,1000485,5120 PHILLIP RD,38.7926,-121.3823,ROSEVILLE,Placer,CA,95747,ROSEVILLE ELECTRIC (100%),153906,D
2023,Rothschild Biomass Cogeneration Plant,1010794,210 N. Grand Avenue,44.888355,-89.625821,Rothschild,MARATHON COUNTY,WI,54474,WEC Energy Group Inc (100%),41885,"C,D"
2023,Roundtop Energy LLC,1012599,960 State Route 267,41.658211,-76.049513,Meshoppen,SUSQUEHANNA COUNTY,PA,18630,ROUNDTOP ENERGY LLC (100%),29364,C
2023,"Rousselot Peabody, Inc.",1001068,227 WASHINGTON ST.,42.521667,-70.939444,PEABODY,ESSEX COUNTY,MA,1960,ROUSSELOT INC (100%),34489,C
2023,Roxboro Steam Electric Plant,1000787,1700 DUNNAWAY ROAD,36.4833,-79.0731,SEMORA,Person,NC,27343,DUKE ENERGY CORP (100%),4119467,"D,TT"
2023,Rumford Power LLC,1001312,43 INDUSTRIAL PARK ROAD,44.5303,-70.5219,RUMFORD,Oxford,ME,4276,CARLYLE GROUP MANAGEMENT LLC (100%),160818,"C,D"
2023,Rush Island,1001035,100 BIG HOLLOW ROAD,38.1306,-90.2625,FESTUS,Jefferson,MO,63028,AMEREN CORP (100%),790244,"C,D"
2023,Russell City Energy Company LLC,1000501,3862 Depot Road,37.6341,-122.1326,Hayward,Alameda,CA,94545,CPN MANAGEMENT LP (100%),717395,D
2023,S A Carlson,1000784,136 STEELE ST,42.0917,-79.2417,JAMESTOWN,Chautauqua,NY,14702,CITY OF JAMESTOWN NEW YORK (100%),27141,"C,D"
2023,S O Purdom,1001501,HWY 363,30.1619,-84.2014,ST MARKS,Wakulla,FL,32355,CITY OF TALLAHASSEE FLORIDA (100%),590504,"C,D"
2023,SABIC Innovative Plastics - Burkville,1001136,1 PLASTICS DR,32.3102,-86.5242,BURKVILLE,Lowndes,AL,36752,SABIC US HOLDINGS LP (100%),404081,"C,D"
2023,SABINE RIVER OPERATIONS,1003382,3055 FARM RD. 1006,30.054796,-93.753863,ORANGE,ORANGE COUNTY,TX,77631,DOW INC (100%),908296,"C,X"
2023,SAGUARO POWER COMPANY,1003647,435 FOURTH STREET  HENDERSON,36.037561,-114.976159,HENDERSON,CLARK COUNTY,NV,89009,NightPeak Energy (100%),102522,C
2023,SAN FRANCISCO REFINERY AT RODEO,1006395,1380 SAN PABLO AVENUE,38.0436,-122.2532,RODEO,CONTRA COSTA COUNTY,CA,94572,PHILLIPS 66 (100%),1034931,"C,MM,P,Y"
2023,SAN JOAQUIN REFINING CO INC,1002565,3500 SHELL STREET,35.39511,-119.04652,BAKERSFIELD,KERN COUNTY,CA,93308,SAN JOAQUIN REFINING CO INC (100%),86935,"C,MM,P,Y"
2023,SANOFI PASTEUR,1006361,1 DISCOVERY DRIVE,41.09066,-75.32245,SWIFTWATER,MONROE COUNTY,PA,18370,SANOFI PASTEUR INC (100%),36717,C
2023,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC - SAVANNAH RIVER SITE,1007270,,33.34383,-81.74118,AIKEN,AIKEN COUNTY,SC,29808,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC (100%),21702,C
2023,SC JOHNSON & SON INC WAXDALE FACILITY,1003248,8311 16TH ST,42.71484,-87.88376,STURTEVANT,RACINE COUNTY,WI,53177,SC JOHNSON & SON INC (100%),24715,C
2023,SHELL CHEMICAL CO - GEISMAR PLANT,1001936,7594 HIGHWAY 75,30.184161,-90.992889,GEISMAR,ASCENSION PARISH,LA,70734,SHELL PETROLEUM INC (100%),1069814,"C,X"
2023,SHINTECH PLAQUEMINE PLANT,1004867,"26270 HIGHWAY 405, RIVER ROAD SOUTH",30.2594,-91.1737,PLAQUEMINE,IBERVILLE PARISH,LA,70764,CK TECHNOLOGIES INC (100%),1050986,"C,X"
2023,SI GROUP INC TX OPERATIONS,1001870,702 FM 523,28.9744,-95.34453,FREEPORT,BRAZORIA COUNTY,TX,77541,SK CAPITAL PARTNERS LP (100%),65808,C
2023,"SI Group, Inc.",1011740,725 Cannon Bridge Road,33.472222,-80.873611,Orangeburg,ORANGEBURG COUNTY,SC,29116,SI GROUP USA HOLDINGS (USHA) CORP (100%),56176,"C,TT"
2023,SILAS RAY POWER PLANT,1005210,94 W. 13th Street,25.9131,-97.5214,BROWNSVILLE,CAMERON COUNTY,TX,78520,PUBLIC UTILITIES BOARD OF THE CITY OF BROWNSVILLE TEXAS (100%),83712,D
2023,"SILVER EAGLE REFINING, INCORPORATED",1009291,2990 COUNTY ROAD 180,41.2616,-110.807,EVANSTON,UINTA COUNTY,WY,82930,THE INTERNATIONAL GROUP INC (100%),16299,"C,MM,Y"
2023,SIMPLOT PHOSPHATES,1003087,515 S HWY 430,41.53841,-109.12746,ROCK SPRINGS,SWEETWATER COUNTY,WY,82901,JR SIMPLOT CO (100%),473444,"C,G,Z"
2023,SINCLAIR CASPER REFINING COMPANY,1007218,5700 EAST HIGHWAY 20/26,42.8605,-106.2425,CASPER,NATRONA COUNTY,WY,82609,HF SINCLAIR CORP (100%),264698,"C,MM,Y"
2023,SJRR Power LLC,1014345,18511 Beaumont Highway,29.87449,-95.106947,Houston,HARRIS COUNTY,TX,77049,ROCKLAND CAPITAL LLC (100%),89241,D
2023,SNF Holding Company,1003157,One CHEMICAL PLANT RD,31.743668,-81.431776,RICEBORO,LIBERTY COUNTY,GA,31323,SNF HOLDING CO (100%),56391,C
2023,SOLDOTNA COMBUSTION TURBINE PLANT,1011532,41925 Sterling Highway,60.499493,-150.996678,Soldotna,KENAI PENINSULA BOROUGH,AK,99669,HOMER ELECTRIC ASSOC INC (100%),12003,C
2023,SOLUTIA INC ANNISTON PLANT,1000708,702 CLYDESDALE AVENUE,33.65099,-85.85197,ANNISTON,CALHOUN COUNTY,AL,36201,EASTMAN CHEMICAL CO (100%),2130,C
2023,SOLVAY CHEMICALS INC,1005156,3500 INDUSTRIAL WAY,46.136952,-122.982513,LONGVIEW,COWLITZ COUNTY,WA,98632,SOLVAY HOLDING INC (100%),50068,P
2023,SOUTH TEXAS ELECTRIC COOP,1003190,2849 FM 447,28.8947,-97.1347,NURSERY,VICTORIA COUNTY,TX,77976,SOUTH TEXAS ELECTRIC COOPERATIVE INC (100%),144164,"C,D"
2023,SPRING GARDENS STEAM PLANT,1003398,1500 LEADENHALL STREET,39.273021,-76.618646,BALTIMORE,BALTIMORE CITY,MD,21230,VICINITY ENERGY INC (100%),55078,C
2023,SRI International Cogeneration Project,1012095,"333 Ravenswood Avenue, Bldg U",37.457173,-122.178049,Menlo Park,SAN MATEO COUNTY,CA,94025,SRI INTERNATIONAL (100%),22637,C
2023,SRW Cogen Limited Partnership,1001324,3055 FM 1006,30.0561,-93.7539,ORANGE,Orange,TX,77630,DOW INC (100%),1230379,D
2023,ST PAUL COGENERATION,1001120,125 SHEPARD ROAD W,44.94302,-93.093857,ST. PAUL,RAMSEY COUNTY,MN,55102,DTE ST PAUL LLC (50%); EVER-GREEN ENERGY INC (50%),34885,C
2023,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION,1005399,811 E. REDHILLS PARKWAY,37.1124,-113.5155,ST. GEORGE,WASHINGTON COUNTY,UT,84770,CITY OF ST GEORGE UTAH (100%),65482,D
2023,STEPAN CO,1005292,22500 WEST MILLSDALE ROAD,41.441667,-88.15972,ELWOOD,WILL COUNTY,IL,60421,STEPAN CO (100%),48421,C
2023,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,1007923,5801 BRIGHTON BLVD,39.803333,-104.945556,COMMERCE CITY,ADAMS COUNTY,CO,80022,SUNCOR ENERGY (USA) INC (100%),811958,"C,MM,P,Y"
2023,SUNNYSIDE COGENERATION ASSOCIATES,1004953,1 POWER PLANT ROAD,39.54764,-110.39079,SUNNYSIDE,CARBON COUNTY,UT,84539,SUNNYSIDE COGENERATION ASSOCIATES (100%),401048,C
2023,SWEENY COGENERATION FACILITY,1001148,"7190 Old FM 524, Gate 13",29.0728,-95.745,OLD OCEAN,BRAZORIA COUNTY,TX,77463,PHILLIPS 66 (100%),2914674,"C,D"
2023,SWEENY REFINERY,1005992,8189 Old FM 524,29.070847,-95.750363,Old Ocean,BRAZORIA COUNTY,TX,77463,PHILLIPS 66 (100%),1967425,"C,MM,Y"
2023,SYCAMORE COGENERATION Facility,1003998,1546 SW China Grade Loop,35.4518,-118.9851,BAKERSFIELD,KERN COUNTY,CA,93308,CHEVRON CORP (100%),374323,"C,DD"
2023,"SYNGENTA CROP PROTECTION, LLC. - ST GABRIEL PLANT",1002749,3905 HIGHWAY 75,30.2413,-91.1009,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,SYNGENTA CORP (100%),52251,C
2023,Sabine,1006721,WEST ROUNDBUNCH ROAD,30.0242,-93.875,BRIDGE CITY,Orange,TX,77611,ENTERGY CORP (100%),2137865,"C,D"
2023,Salem Harbor Station NGCC,1012869,24 Fort Ave,42.5255,-70.877,Salem,ESSEX COUNTY,MA,1970,Salem Harbor Power Development LP (100%),278894,"C,D"
2023,Salinas River Cogeneration Facility,1000507,"Star Route 42, Wunpost Road",35.9515,-120.8679,SAN ARDO,Monterey,CA,93450,CHEVRON CORP (100%),154021,"D,DD"
2023,Sam Seymour,1007153,6549 POWER PLANT RD,29.9172,-96.7506,LA GRANGE,Fayette,TX,78945,LOWER COLORADO RIVER AUTHORITY (63.4%); AUSTIN ENERGY CORP (36.6%),8456123,"C,D"
2023,San Jacinto County Peaking Facility,1000531,7.5 MI SOUTH OF SHEPHERD,30.42,-95.0114,SHEPHERD,San Jacinto,TX,77371,EAST TEXAS ELECTRIC COOPERATIVE INC (100%),78766,"C,D"
2023,San Jacinto Steam Electric Station,1005714,845 SENS ROAD,29.6967,-95.0411,LA PORTE,Harris,TX,77571,NRG ENERGY INC (100%),531651,D
2023,San Miguel,1001040,6200 FM 3387,28.7044,-98.4781,CHRISTINE,Atascosa,TX,78012,SAN MIGUEL ELECTRIC COOPERATIVE INC (100%),1802760,"C,D"
2023,Sand Hill Energy Center,1000669,1101 FALLWELL LN,30.2091,-97.6139,AUSTIN,Travis,TX,78617,AUSTIN ENERGY CORP (100%),838023,"C,D"
2023,Sandy Creek Energy Station,1007324,2161 Rattlesnake Road,31.4753,-96.9564,Riesel,McLennan,TX,76682,"Sandy Creek Energy Associates, LP (63.87%); Riesel Holdco, LLC (25%); LOWER COLORADO RIVER AUTHORITY (11.13%)",3459099,"C,D"
2023,Sanford,1006802,950 S HWY 17 92,28.8419,-81.3256,DEBARY,Volusia,FL,32713,NEXTERA ENERGY INC (100%),3027146,D
2023,Santa Clara Cogen,1004438,524 Robert Avenue,37.36465,-121.94463,Santa Clara,SANTA CLARA COUNTY,CA,95050,CITY OF SANTA CLARA CALIFORNIA (100%),15017,C
2023,Santa Rosa Energy Center,1006707,5001 STERLING WAY,30.5661,-87.115,PACE,Santa Rosa,FL,32571,"LS Power Development, LLC (100%)",462347,D
2023,Santan,1000250,1005 S VAL VISTA DRIVE,33.3333,-111.751,GILBERT,Maricopa,AZ,85296,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (100%),2329387,"C,D"
2023,"Saranac Power Partners, LP",1001278,99 WEED ST,44.7132,-73.4557,PLATTSBURGH,Clinton,NY,12901,BERKSHIRE HATHAWAY INC (73.6%); WALTER SCOTT JR (6.4%); OSAKA GAS ENERGY AMERICA CORP (20%),164190,"C,D"
2023,Sarpy County Station,1000725,8906 S 35TH ST,41.1706,-95.9692,BELLEVUE,Sarpy,NE,68147,OMAHA PUBLIC POWER DISTRICT (100%),119769,"C,D"
2023,Sasol Chemicals (USA) LLC,1007074,1914 HADEN ROAD,29.760745,-95.176749,HOUSTON,HARRIS COUNTY,TX,77015,SASOL USA CORP (100%),39021,C
2023,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,1005823,2201 OLD SPANISH TRAIL,30.2588,-93.2937,WESTLAKE,CALCASIEU PARISH,LA,70669,SASOL USA CORP (100%),940881,"C,X"
2023,Sayreville Power LP,1001208,601 JERNEE MILL ROAD,40.439,-74.3444,SAYREVILLE,Middlesex,NJ,8872,Vistra Corp (100%),439363,D
2023,Scattergood Generating Station,1001456,12700 VISTA DEL MAR,33.9175,-118.4258,PLAYA DEL REY,Los Angeles,CA,90293,CITY OF LOS ANGELES CALIFORNIA (100%),569763,D
2023,Scherer,1001051,10986 HIGHWAY 87,33.0583,-83.8072,JULIETTE,Monroe,GA,31046,NEXTERA ENERGY INC (8.33%); OGLETHORPE POWER CORP (40%); THE SOUTHERN CO (30.6%); MUNICIPAL ELECTRIC AUTHORITY OF GEORGIA (20.13%),7612539,D
2023,Schiller,1000730,400 GOSLING RD,43.0978,-70.7842,PORTSMOUTH,Rockingham,NH,3801,GRANITE SHORE POWER LLC (100%),688,"C,D"
2023,Scrubgrass Generating Plant,1001256,2151 LISBON ROAD,41.2678,-79.8114,KENNERDELL,Venango,PA,16374,Q POWER LLC (100%),452134,"C,D"
2023,"Seaboard Energy Kansas, LLC",1014537,1043 Road P,36.996156,-101.382671,Hugoton,TEXAS COUNTY,KS,67951,SEABOARD ENERGY LLC (100%),95996,C
2023,Selkirk Cogen Partners,1001225,24 POWER PARK DRIVE,42.5744,-73.8592,SELKIRK,Albany,NY,12158,ALTERNA CAPITAL PARTNERS (100%),70367,D
2023,Seminole (136),1000084,STATE HIGHWAY 17,29.7333,-81.6339,PALATKA,Putnam,FL,32708,SEMINOLE ELECTRIC COOPERATIVE INC (100%),5888058,"C,D,TT"
2023,Seminole (2956),1000861,RTE 2,34.9678,-96.7242,KONAWA,Seminole,OK,74849,OGE ENERGY CORP (100%),1589820,"C,D"
2023,Sentinel Energy Center,1010962,15775 Melissa Ln,33.934167,-116.571388,N. Palm Springs,RIVERSIDE COUNTY,CA,92258,MITSUBISHI CORP (AMERICAS) (50%); PG COACHELLA POWER HOLDINGS INC (25%); VOLTAGE FINANCE LLC (25%),286162,D
2023,Seward Generation LLC,1001174,595 PLANT ROAD,40.4081,-79.0339,NEW FLORENCE,Indiana,PA,15944,GENERATION HOLDINGS LP (100%),2279070,"C,D"
2023,Sewaren Generating Station,1005737,751 CLIFF ROAD,40.5564,-74.2461,SEWAREN,Middlesex,NJ,7077,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),1207079,"C,D"
2023,Sewell Creek Energy,1001151,1031 Sewell Creek Road,33.9486,-85.2769,Cedartown,Polk,GA,30125,OGLETHORPE POWER CORP (100%),263522,"C,D"
2023,Shady Hills,1006678,14240 MERCHANT ENERGY WAY,28.3665,-82.5591,SHADY HILLS,Pasco,FL,34610,GENERAL ELECTRIC CO (100%),85610,"C,D"
2023,Shawnee,1001598,7900 METROPOLIS LAKE RD,37.1517,-88.775,WEST PADUCAH,McCracken,KY,42086,US GOVERNMENT (%),5828807,D
2023,Shawville Station,1000879,250 POWER PLANT DRIVE,41.067,-78.3656,SHAWVILLE,Clearfield,PA,16873,"Reorganized Heritage TopCo, LLC (100%)",956343,"C,D"
2023,Sheboygan Falls Energy Facility,1000445,N5845 BRIDGEWOOD ROAD,43.7519,-87.8783,PLYMOUTH,Sheboygan,WI,53073,ALLIANT ENERGY CORP (100%),334103,"C,D"
2023,Shelby County Energy Center,1001381,3575 E 400 North Road,39.2794,-88.4772,NEOGA,Shelby,IL,62447,SHELBY COUNTY ENERGY CENTER LLC (100%),93623,"C,D"
2023,Sheldon,1007179,4500 WEST PELLA RD,40.5589,-96.7842,HALLAM,Lancaster,NE,68368,NEBRASKA PUBLIC POWER DISTRICT (100%),826199,"C,D"
2023,Shell Catalysts and Technologies L.P.,1010792,1699 Catalyst Drive,30.4943,-91.21708,Port Allen,WEST BATON ROUGE PARISH,LA,70767,SHELL PETROLEUM INC (100%),37836,C
2023,Shell Chemical Appalachia LLC,1013733,300 frankfort road,40.67159,-80.336312,monaca,BEAVER COUNTY,PA,15061,SHELL PETROLEUM INC (100%),1579719,"C,D,DD,X"
2023,Shell Deer Park Chemical,1007002,5900 HIGHWAY 225 EAST,29.722222,-95.126944,DEER PARK,HARRIS COUNTY,TX,77536,SHELL USA (100%),523941,"C,X"
2023,Sherburne County,1001024,13999 INDUSTRIAL BLVD,45.3792,-93.8958,BECKER,Sherburne,MN,55308,XCEL ENERGY INC (84.41%); SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY (15.59%),7177184,"C,D"
2023,Sherman Avenue,1001110,ORCHARD ROAD,39.451,-75.0578,VINELAND,Cumberland,NJ,8360,CPN MANAGEMENT LP (100%),24349,"C,D"
2023,Shoemaker Gas Turbine,1007156,71 Dolson Ave,41.4278,-74.4186,Middletown,ORANGE COUNTY,NY,10940,ALLIANCE ENERGY GROUP LLC (100%),915,D
2023,Shoreham Energy,1000268,227 N COUNTY RD,40.9572,-72.8664,SHOREHAM,Suffolk,NY,11719,J POWER USA DEVELOPMENT CO LTD (100%),9689,D
2023,Sikeston,1001063,1551 WEST WAKEFIELD ST,36.8791,-89.6209,SIKESTON,Scott,MO,63801,SIKESTON BOARD OF MUNICIPAL UTILITIES (100%),1466563,D
2023,Silver Creek Generating Plant,1000190,217 MOSES LANE,31.6004,-89.9468,PRENTISS,Jefferson Davis,MS,39474,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),131853,D
2023,Silver Eagle Refining-Woods Cross,1006448,2355 SOUTH 1100 WEST,40.866389,-111.911389,WOODS CROSS,DAVIS COUNTY,UT,84087,THE INTERNATIONAL GROUP INC (100%),44644,"C,MM,Y"
2023,Silver Lake,1000695,425 W SILVER LAKE DRIVE NE,44.0281,-92.4597,ROCHESTER,Olmsted,MN,55903,ROCHESTER PUBLIC UTILITIES (100%),31912,C
2023,Silverhawk,1000404,15111 APEX POWER PARKWAY,36.4078,-114.9603,LAS VEGAS,Clark,NV,89124,BERKSHIRE HATHAWAY INC (100%),1013339,D
2023,Sim Gideon,1000954,257 POWER PLANT RD,30.1456,-97.2708,BASTROP,Bastrop,TX,78602,LOWER COLORADO RIVER AUTHORITY (100%),703223,D
2023,Sioux,1007202,8501 N STATE ROUTE 94,38.9158,-90.2917,WEST ALTON,Saint Charles,MO,63386,AMEREN CORP (100%),3233285,"C,D"
2023,Smarr Energy Facility,1001156,1077 RUMBLE RD,32.9856,-83.8464,FORSYTH,Monroe,GA,31029,OGLETHORPE POWER CORP (100%),111373,"C,D"
2023,Smith Generating Facility,1001417,12145 IRVINE ROAD,37.8824,-84.1025,WINCHESTER,Clark,KY,40391,EAST KENTUCKY POWER COOPERATIVE INC (100%),278761,"C,D"
2023,Solvay USA,1006664,1020 STATE ST,41.512055,-87.617364,CHICAGO HEIGHTS,COOK COUNTY,IL,60411,SOLVAY HOLDING INC (100%),32670,C
2023,Solvay USA Inc.,1012987,1275 Airline Highway,30.513003,-91.188174,Baton Rouge,EAST BATON ROUGE PARISH,LA,70805,SOLVAY HOLDING INC (100%),44341,C
2023,Solway Plant,1000118,7707 CENTERLINE ROAD NW,47.5444,-95.1297,SOLWAY,Beltrami,MN,56678,OTTER TAIL CORP (100%),88210,"C,D"
2023,Sooner,1001025,10800 COUNTY ROAD 230,36.4537,-97.0527,RED ROCK,Noble,OK,74651,OGE ENERGY CORP (100%),1068660,"C,D"
2023,South Field Energy,1014284,43250 Hibbetts-Mill Road,40.641041,-80.682753,Wellsville,COLUMBIANA COUNTY,OH,43968,SOUTH FIELD ENERGY LLC (100%),2971407,"C,D"
2023,South Fond Du Lac,1001091,5356 RIVER RD,43.7353,-88.4968,FOND DU LAC,Fond du Lac,WI,54935,ALLIANT ENERGY CORP (100%),20963,"C,D"
2023,South Harper Generating Station,1000449,24400 South Harper Road,38.6803,-94.4824,Peculiar,Cass,MO,64078,EVERGY INC (100%),126759,D
2023,South Oak Creek,1000982,11060 S CHICAGO ROAD,42.8457,-87.8294,OAK CREEK,Milwaukee,WI,53154,WEC Energy Group Inc (100%),3951885,"C,D"
2023,"South Point Energy Center, LLC",1001350,3779 COURTWRIGHT RD,34.8678,-114.5317,MOHAVE VALLEY,Mohave,AZ,86440,CPN MANAGEMENT LP (100%),1108067,"C,D"
2023,Southaven Combined Cycle,1005831,2882 STATELINE RD,34.9939,-90.039,SOUTHHAVEN,DeSoto,MS,38671,US GOVERNMENT (%),1681842,"C,D"
2023,Southwestern,1000863,32034 County Street 2605,35.1009,-98.3524,Anadarko,Caddo,OK,73005,AMERICAN ELECTRIC POWER CO INC (100%),711730,"C,D"
2023,Sowega Power Project,1007293,2237 HATCHER HILL RD,31.3869,-84.0814,BACONTON,Mitchell,GA,31716,GEORGIA ENERGY COOP (100%),42099,"C,D"
2023,Spindle Hill Energy Center,1000486,6335 WELD COUNTY RD 19,40.0914,-104.8819,Fort Lupton,Weld,CO,80621,INVENERGY LLC (51%); GEPIF III LEXINGTON INVESTCO LP (49%),148836,"C,D"
2023,Spiritwood Station,1000561,3366 93rd Ave SE,46.925,-98.5,Spiritwood,Stutsman,ND,58481,GREAT RIVER ENERGY (100%),278522,"C,D"
2023,Spring Creek Energy Center,1000586,13200 S Council Rd,35.7422,-97.655,Edmond,LOGAN COUNTY,OK,73025,EVERGY INC (100%),132887,"C,D"
2023,Springdale Generating Station (55196),1007659,,40.5447,-79.7678,SPRINGDALE,Allegheny,PA,15144,"LS Power Development, LLC (100%)",71494,D
2023,Springdale Generating Station (55710),1007360,,40.5456,-79.7669,SPRINGDALE,Allegheny,PA,15144,"LS Power Development, LLC (100%)",1524942,D
2023,Springerville Generating Station,1001196,COUNTY ROAD #4162,34.3186,-109.1636,SPRINGERVILLE,Apache,AZ,85938,UNS ENERGY CORP (50%); SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (25%); TRI-STATE GENERATION & TRANSMISSION ASSOC INC (25%),7022190,D
2023,"Spruance Operating Services, LLC",1013345,5001 Commerce Road,37.45566,-77.4267,Richmond,RICHMOND CITY,VA,23234,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP (100%),321365,D
2023,St Charles Energy Center,1012885,5025 Thomas Edison Drive,38.573334,-76.890951,Waldorf,CHARLES COUNTY,MD,20602,CPV POWER HOLDINGS LP (25%); MARUBENI AMERICA CORP (25%); OSAKA GAS ENERGY AMERICA CORP (25%); TOYOTA TSUSHO POWER USA INC (25%),1604880,"C,D"
2023,St Charles Operations (Taft/Star) Union Carbide Corp,1007031,355 LA HWY 3142 (GATE 1),29.9829,-90.4437,TAFT,ST. CHARLES PARISH,LA,70057,DOW INC (100%),2757259,"C,X"
2023,St. Clair,1000678,E CHINA TOWNSHIP,42.7642,-82.4719,SAINT CLAIR HAVEN,Saint Clair,MI,48054,DTE ENERGY CO (100%),449,"C,D"
2023,St. Francis Power Plant,1006116,631 COUNTY ROAD 101,36.5852,-90.1779,CAMPBELL,Dunklin,MO,63933,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),799736,"C,D"
